"","scSTMTyoe","modelType","seed","nCellType","nSample","Batch","CancerType","pooled_scSTMseq","NMI"
"46","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733551219",12,5,FALSE,TRUE,1,0.493090134499373
"47","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733551227",12,5,FALSE,TRUE,1,0.51222531216799
"48","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550802",18,5,FALSE,TRUE,1,0.480708645715416
"49","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550805",18,5,FALSE,TRUE,1,0.479328089196748
"50","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550811",18,5,FALSE,TRUE,1,0.485765875096292
"51","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550829",18,5,FALSE,TRUE,1,0.472115268666823
"52","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550836",18,5,FALSE,TRUE,1,0.482019511233427
"53","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550839",18,5,FALSE,TRUE,1,0.484874221073688
"54","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550841",18,5,FALSE,TRUE,1,0.475723087177077
"55","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550848",18,5,FALSE,TRUE,1,0.484511704979673
"56","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550849",18,5,FALSE,TRUE,1,0.481185909501721
"57","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550857",18,5,FALSE,TRUE,1,0.492715778691569
"58","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550865",18,5,FALSE,TRUE,1,0.458794770961665
"59","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550868",18,5,FALSE,TRUE,1,0.494715743367097
"60","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550873",18,5,FALSE,TRUE,1,0.487084687867644
"61","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550886",18,5,FALSE,TRUE,1,0.4864836936127
"62","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550895",18,5,FALSE,TRUE,1,0.485923596489945
"63","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550896",18,5,FALSE,TRUE,1,0.480673182806466
"64","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550898",18,5,FALSE,TRUE,1,0.486908581753747
"65","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550912",18,5,FALSE,TRUE,1,0.477897052327004
"66","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550914",18,5,FALSE,TRUE,1,0.481388655882485
"67","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550921",18,5,FALSE,TRUE,1,0.482722321303937
"68","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550929",18,5,FALSE,TRUE,1,0.493722215715174
"69","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550933",18,5,FALSE,TRUE,1,0.482364715045447
"70","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550934",18,5,FALSE,TRUE,1,0.47256065742816
"71","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550938",18,5,FALSE,TRUE,1,0.488613564263038
"72","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550942",18,5,FALSE,TRUE,1,0.471154944343171
"73","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550944",18,5,FALSE,TRUE,1,0.469466882738008
"74","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550961",18,5,FALSE,TRUE,1,0.476529868674726
"75","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550963",18,5,FALSE,TRUE,1,0.463737269507869
"76","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550984",18,5,FALSE,TRUE,1,0.479191370605004
"77","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733550990",18,5,FALSE,TRUE,1,0.489227906196004
"78","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733551027",18,5,FALSE,TRUE,1,0.482450308294553
"79","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733551031",18,5,FALSE,TRUE,1,0.483109935151968
"80","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733551038",18,5,FALSE,TRUE,1,0.47928906969753
"81","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733551042",18,5,FALSE,TRUE,1,0.484458389829267
"82","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733551046",18,5,FALSE,TRUE,1,0.49269767677191
"83","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733551053",18,5,FALSE,TRUE,1,0.479111850803562
"84","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733551071",18,5,FALSE,TRUE,1,0.479972443750827
"85","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733551076",18,5,FALSE,TRUE,1,0.47439666446403
"86","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733551100",18,5,FALSE,TRUE,1,0.488968028836129
"87","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733551103",18,5,FALSE,TRUE,1,0.505188177830078
"88","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733551153",18,5,FALSE,TRUE,1,0.498384361394086
"89","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733551158",18,5,FALSE,TRUE,1,0.491314017768574
"90","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733551176",18,5,FALSE,TRUE,1,0.487622185796711
"91","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733551179",18,5,FALSE,TRUE,1,0.475888790090155
"92","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733551191",18,5,FALSE,TRUE,1,0.489922327896453
"93","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733551219",18,5,FALSE,TRUE,1,0.468745971058972
"94","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733551227",18,5,FALSE,TRUE,1,0.477536275589304
