"","scSTMType","modelType","seed","nCellType","nSample","Batch","CancerType","Num_iter","Num_init","method","init_llh","llh5","llh10","llh15","llh30","llh50","max_llh","pooled_scSTMseq"
"24","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763236",10,10,TRUE,TRUE,15,10,"Spectral",-726346591.976582,-721508145.501143,-720578769.821754,-720266992.971855,-719997961.278445,-719921787.377999,-719888889.966731,0.939215276313008
"25","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763236",10,10,TRUE,TRUE,15,10,"TopicScore",-723521949.989615,-721065812.450377,-720592575.048513,-720415378.948292,-720202594.20744,-720043536.527573,-719860095.624182,0.912422693636985
"26","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763236",10,10,TRUE,TRUE,15,10,"TopicScore",-723535554.533206,-721094813.18312,-720599177.966339,-720423137.303062,-720241559.512505,-720138508.842764,-719979131.31613,0.842594271385698
"27","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763236",10,10,TRUE,TRUE,15,10,"TopicScore",-723538093.515382,-721095221.383997,-720600134.173418,-720424646.34708,-720242960.400321,-720139263.351341,-719970186.151474,0.8430952687059
"28","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763236",10,10,TRUE,TRUE,15,10,"TopicScore",-723536902.374635,-721097216.186496,-720601877.582597,-720425007.661649,-720240715.714164,-720139067.250004,-719968447.376568,0.843042241837657
"29","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763236",10,10,TRUE,TRUE,15,10,"TopicScore",-723536912.627453,-721097394.228202,-720601890.175524,-720425183.587771,-720240397.795403,-720138685.009681,-719968286.539277,0.843042241837657
"30","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763236",10,10,TRUE,TRUE,15,10,"TopicScore",-723536940.68219,-721098221.334863,-720602525.831521,-720425346.465014,-720240844.80143,-720139269.543363,-719968660.077549,0.843153440582667
"31","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763236",10,10,TRUE,TRUE,15,10,"TopicScore",-723536851.187306,-721097841.071424,-720602014.115246,-720425419.700825,-720240981.762995,-720138717.512441,-719968323.106586,0.843500316376129
"32","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763236",10,10,TRUE,TRUE,15,10,"TopicScore",-723536886.732852,-721097576.004463,-720602063.066703,-720425526.701776,-720240658.423685,-720138631.966195,-719976825.568882,0.843111221889954
"33","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763236",10,10,TRUE,TRUE,15,10,"Random",-900050441.857217,-724775738.195229,-721971377.279402,-721183438.381691,-720396609.150118,-720047411.162992,-719888137.410223,0.595110132593469
"34","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763236",10,10,TRUE,TRUE,15,10,"Random",-905082510.903854,-725252319.580686,-722142182.657602,-721250069.69663,-720280113.979533,-720032065.029644,-720004340.546818,0.709026875469745
"35","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763236",10,10,TRUE,TRUE,15,10,"Random",-902275837.581664,-725352450.75174,-722268413.517202,-721358292.317562,-720446200.832061,-720098828.687523,-719899691.247762,0.739626757031694
"36","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763236",10,10,TRUE,TRUE,15,10,"Random",-902206660.268942,-724913882.304315,-722225253.816089,-721425982.550054,-720588393.440438,-720202139.314095,-719979558.063016,0.601100636512806
"37","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763236",10,10,TRUE,TRUE,15,10,"Random",-904161214.1706,-725113181.915308,-722348681.307732,-721447458.919549,-720573950.653747,-720219340.241248,-719866019.187478,0.557707666923407
"38","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763236",10,10,TRUE,TRUE,15,10,"Random",-906936128.447159,-725051516.174841,-722484189.446195,-721468088.947207,-720441397.273797,-720014288.42641,-719938892.966689,0.569044087484672
"39","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763236",10,10,TRUE,TRUE,15,10,"Random",-903553000.259826,-725214424.004204,-722403508.759349,-721535345.847994,-720481667.007347,-720108735.059656,-719991098.811041,0.636806741447571
"40","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763236",10,10,TRUE,TRUE,15,10,"Random",-906703246.341214,-725785576.21898,-722845851.510797,-721737053.666825,-720682080.950019,-720236981.249551,-719909417.148102,0.549865282373625
"41","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763236",10,10,TRUE,TRUE,15,10,"Random",-904001107.710444,-725847440.04139,-722899555.357695,-721790241.494794,-720739730.10051,-720229748.264006,-719876297.584417,0.624269815769755
"42","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763236",10,10,TRUE,TRUE,15,10,"Random",-904591411.176437,-725413118.917308,-722704674.43727,-721836630.537373,-720848584.854502,-720344696.048759,-719923843.025732,0.396768019753347
"43","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763244",10,10,TRUE,TRUE,15,10,"Spectral",-786388253.359879,-780513963.639561,-779639425.058317,-779307611.96422,-778913052.60734,-778737695.532872,-778659441.00734,0.945320869915995
"44","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763244",10,10,TRUE,TRUE,15,10,"TopicScore",-782637566.349452,-780085290.58141,-779703848.119654,-779517832.322235,-779239692.27217,-778965218.298421,-778706549.719421,0.871387500782156
"45","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763244",10,10,TRUE,TRUE,15,10,"TopicScore",-782637665.978925,-780085589.805571,-779704100.642785,-779518231.148105,-779240273.875748,-778965725.383702,-778706782.775719,0.871387500782156
"46","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763244",10,10,TRUE,TRUE,15,10,"TopicScore",-782640352.161509,-780085899.716039,-779704732.384448,-779518411.911751,-779239549.350165,-778961840.439611,-778753877.51006,0.869120832711175
"47","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763244",10,10,TRUE,TRUE,15,10,"TopicScore",-782642027.248906,-780089542.525424,-779707134.15003,-779519874.296943,-779239287.296667,-778964837.906076,-778781217.71303,0.860184494004815
"48","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763244",10,10,TRUE,TRUE,15,10,"TopicScore",-782644488.562705,-780398045.251398,-779888392.39033,-779594961.010734,-779120031.81685,-778840790.7752,-778689251.311346,0.821920188969062
"49","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763244",10,10,TRUE,TRUE,15,10,"TopicScore",-782645565.000925,-780399922.673387,-779888424.54139,-779595154.533294,-779120198.756517,-778841493.672518,-778778435.561307,0.82008677424116
"50","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763244",10,10,TRUE,TRUE,15,10,"TopicScore",-782619153.118173,-780493546.728791,-780042993.850337,-779783690.253613,-779298030.388147,-778923029.970898,-778621402.359253,0.839784684752905
"51","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763244",10,10,TRUE,TRUE,15,10,"TopicScore",-782620765.985653,-780493604.865373,-780042593.431049,-779784306.714077,-779299132.418662,-778927525.503381,-778626928.652866,0.83908728790232
"52","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763244",10,10,TRUE,TRUE,15,10,"TopicScore",-782622665.645235,-780493696.338116,-780043704.951451,-779784366.842392,-779301211.683972,-778925850.481757,-778648171.465327,0.835945498852822
"53","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763244",10,10,TRUE,TRUE,15,10,"TopicScore",-782620757.337507,-780493359.540385,-780042291.866269,-779784371.257117,-779300418.731481,-778926015.596977,-778623355.455023,0.839660910509324
