"","scSTMTyoe","modelType","seed","nCellType","nSample","Batch","CancerType","pooled_scSTMseq","NMI"
"39","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766304",10,20,TRUE,TRUE,0.968216223591537,0.455709260388093
"40","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766308",10,20,TRUE,TRUE,0.898315453873081,0.355802549092326
"41","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766308",10,20,TRUE,TRUE,0.931361355546187,0.371689975199095
"42","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766308",10,20,TRUE,TRUE,0.791762199584545,0.364466637391427
"43","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766308",10,20,TRUE,TRUE,0.95691499821266,0.40333956262336
"44","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766308",10,20,TRUE,TRUE,0.955699125011763,0.363938357212378
"45","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766308",10,20,TRUE,TRUE,0.853689579339662,0.362814758182505
"46","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766309",10,20,TRUE,TRUE,0.887551550620345,0.412377987372978
"47","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766309",10,20,TRUE,TRUE,0.895155992833389,0.405551655805001
"48","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766309",10,20,TRUE,TRUE,0.899580777518252,0.426234812702105
"49","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766309",10,20,TRUE,TRUE,0.928917682781984,0.40152019183998
"50","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766309",10,20,TRUE,TRUE,0.941396695192908,0.408568428301189
"51","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766309",10,20,TRUE,TRUE,0.957436424676036,0.410850475272663
"52","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766316",10,20,TRUE,TRUE,0.929204152446569,0.386145548966265
"53","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766316",10,20,TRUE,TRUE,0.878654508154559,0.391016294349061
"54","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766316",10,20,TRUE,TRUE,0.939454667550465,0.407916964762904
"55","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766316",10,20,TRUE,TRUE,0.826580304421717,0.417784178725661
"56","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766317",10,20,TRUE,TRUE,0.972834104144365,0.41623045293904
"57","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766317",10,20,TRUE,TRUE,0.912129919029295,0.452372627794772
"58","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766317",10,20,TRUE,TRUE,0.960254982642558,0.435499468811828
"59","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766317",10,20,TRUE,TRUE,0.918537483015305,0.420303085460218
"60","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766317",10,20,TRUE,TRUE,0.954917884066994,0.425960068159349
"61","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766319",10,20,TRUE,TRUE,0.930636219694956,0.416993069006048
"62","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766319",10,20,TRUE,TRUE,0.911424199559517,0.413855644750683
"63","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766319",10,20,TRUE,TRUE,0.790338781128534,0.408054074554634
"64","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766319",10,20,TRUE,TRUE,0.889351022193869,0.462927484082413
"65","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766319",10,20,TRUE,TRUE,0.910545433043995,0.440433677666787
"66","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766319",10,20,TRUE,TRUE,0.917217263986736,0.430582777185644
"67","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766327",10,20,TRUE,TRUE,0.958704808446804,0.401585159040546
"68","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766327",10,20,TRUE,TRUE,0.953373706163446,0.424064770422085
"69","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766327",10,20,TRUE,TRUE,0.963160716411027,0.433545128879262
"70","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766327",10,20,TRUE,TRUE,0.947673517882831,0.426373020654095
"71","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766327",10,20,TRUE,TRUE,0.935126085856148,0.423205134421813
"72","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766327",10,20,TRUE,TRUE,0.946234287347941,0.403352273097597
"73","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766328",10,20,TRUE,TRUE,0.941873983256204,0.429436625170554
"74","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766328",10,20,TRUE,TRUE,0.954204116867879,0.441638297653225
"75","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766328",10,20,TRUE,TRUE,0.945971060744898,0.447532615426985
"76","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766328",10,20,TRUE,TRUE,0.984830349111963,0.448093973377432
"77","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766328",10,20,TRUE,TRUE,0.951254172060873,0.413255587043099
"78","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766329",10,20,TRUE,TRUE,0.959077359937979,0.424041695401661
"79","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766329",10,20,TRUE,TRUE,0.937855387989926,0.482939425116437
"80","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766329",10,20,TRUE,TRUE,0.815687811529884,0.440302356483599
"81","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766329",10,20,TRUE,TRUE,0.926507835369585,0.413328550280566
"82","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766350",10,20,TRUE,TRUE,0.901829776699,0.390418812397636
"83","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766350",10,20,TRUE,TRUE,0.893628221950519,0.393123558112248
"84","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766355",10,20,TRUE,TRUE,0.967068350096894,0.47680728854453
"85","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766355",10,20,TRUE,TRUE,0.964623387003332,0.472112317375965
"86","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766355",10,20,TRUE,TRUE,0.952761146733711,0.469981765269662
"87","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766355",10,20,TRUE,TRUE,0.96648011312827,0.500945306520361
"88","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766355",10,20,TRUE,TRUE,0.978408423773156,0.478051804804132
"89","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766355",10,20,TRUE,TRUE,0.961119526131553,0.467446446977983
"90","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766357",10,20,TRUE,TRUE,0.891560125831123,0.382724254798512
"91","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766357",10,20,TRUE,TRUE,0.840461474200166,0.38322285929991
"92","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766357",10,20,TRUE,TRUE,0.834057807191837,0.398934994630771
"93","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766357",10,20,TRUE,TRUE,0.855606607636904,0.426479437942338
"94","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766357",10,20,TRUE,TRUE,0.789647213283474,0.394650386446269
"95","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766357",10,20,TRUE,TRUE,0.819346398604179,0.3719514947109
"96","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766362",10,20,TRUE,TRUE,0.852119739436373,0.390505259458735
"97","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766362",10,20,TRUE,TRUE,0.903341191357833,0.390317816279741
"98","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766362",10,20,TRUE,TRUE,0.850193703104328,0.397461091640657
"99","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766362",10,20,TRUE,TRUE,0.845445297480039,0.400876663729744
"100","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766362",10,20,TRUE,TRUE,0.914177487639889,0.384257400253613
"101","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766367",10,20,TRUE,TRUE,0.948500158581253,0.460145664839486
"102","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766367",10,20,TRUE,TRUE,0.921604728729425,0.451547289999929
"103","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766367",10,20,TRUE,TRUE,0.98096499941945,0.442844520118616
"104","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766367",10,20,TRUE,TRUE,0.963196401507167,0.500719011250401
"105","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766372",10,20,TRUE,TRUE,0.94502681541051,0.434135408021291
"106","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766372",10,20,TRUE,TRUE,0.948040296969914,0.478889609845822
"107","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766372",10,20,TRUE,TRUE,0.95850106216133,0.412165448535108
"108","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766375",10,20,TRUE,TRUE,0.961474477825134,0.406666135080189
"109","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766375",10,20,TRUE,TRUE,0.919621495512338,0.421359280839454
"110","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766375",10,20,TRUE,TRUE,0.970305294936124,0.4171432570237
"111","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766375",10,20,TRUE,TRUE,0.969270113907952,0.453156898173884
"112","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766375",10,20,TRUE,TRUE,0.950449328292423,0.440829060336032
"113","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766380",10,20,TRUE,TRUE,0.954934907849243,0.422315772090101
"114","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766380",10,20,TRUE,TRUE,0.936267908863261,0.414687685458418
"115","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766380",10,20,TRUE,TRUE,0.948086043135052,0.455275814820894
"116","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766380",10,20,TRUE,TRUE,0.977281690072308,0.446769329683538
"117","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766380",10,20,TRUE,TRUE,0.982120090211952,0.421391759356731
"118","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766380",10,20,TRUE,TRUE,0.95929863451613,0.420279401075671
"119","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766381",10,20,TRUE,TRUE,0.920440165475219,0.38686198639094
"120","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766381",10,20,TRUE,TRUE,0.900088563428439,0.382340475673346
"121","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766381",10,20,TRUE,TRUE,0.867564182572207,0.370026009237695
"122","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766381",10,20,TRUE,TRUE,0.899150480758967,0.390328109706211
"123","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766381",10,20,TRUE,TRUE,0.72195291425593,0.40853383075349
"124","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766381",10,20,TRUE,TRUE,0.917390322959595,0.367180574736244
"125","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766398",10,20,TRUE,TRUE,0.931753515830151,0.431522414066317
"126","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766398",10,20,TRUE,TRUE,0.947470857380096,0.444903453247565
"127","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766398",10,20,TRUE,TRUE,0.925504898309708,0.451159605248695
"128","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766398",10,20,TRUE,TRUE,0.928853647524786,0.506429642072592
"129","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766398",10,20,TRUE,TRUE,0.961369307100237,0.443572091415595
"130","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766398",10,20,TRUE,TRUE,0.942503518443151,0.439318334427526
"131","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766404",10,20,TRUE,TRUE,0.974600976819817,0.46127789330347
"132","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766404",10,20,TRUE,TRUE,0.943694557790292,0.454323296123875
"133","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766404",10,20,TRUE,TRUE,0.968594413907615,0.473219586137518
"134","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766404",10,20,TRUE,TRUE,0.876468296432537,0.427457137792572
"135","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766406",10,20,TRUE,TRUE,0.935942964204346,0.419823715565139
"136","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766406",10,20,TRUE,TRUE,0.962839584923067,0.425144215278385
"137","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766406",10,20,TRUE,TRUE,0.915933964729414,0.433545018157766
"138","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766406",10,20,TRUE,TRUE,0.896602273386968,0.423481768339372
"139","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766406",10,20,TRUE,TRUE,0.940249933181108,0.425337612771779
"140","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766422",10,20,TRUE,TRUE,0.870048589091242,0.389501200675257
"141","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766422",10,20,TRUE,TRUE,0.934513774542269,0.388129334039186
"142","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766422",10,20,TRUE,TRUE,0.776075967166187,0.53279070338813
"143","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766422",10,20,TRUE,TRUE,0.926155017591243,0.387787391452453
"144","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766424",10,20,TRUE,TRUE,0.958413425622547,0.409609557255025
"145","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766424",10,20,TRUE,TRUE,0.886008007216177,0.457225122668789
"146","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766424",10,20,TRUE,TRUE,0.939171646538763,0.434945159256281
"147","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766433",10,20,TRUE,TRUE,0.946324336152228,0.438186270598382
"148","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766433",10,20,TRUE,TRUE,0.929209448371781,0.451825477729716
"149","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766433",10,20,TRUE,TRUE,0.964442019666801,0.415527689748434
"150","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766433",10,20,TRUE,TRUE,0.939306113395406,0.400845109522789
"151","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766447",10,20,TRUE,TRUE,0.894418576114564,0.405773979872782
"152","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766447",10,20,TRUE,TRUE,0.926432447796059,0.413571459396914
"153","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766447",10,20,TRUE,TRUE,0.95750894059597,0.405115895942688
"154","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766447",10,20,TRUE,TRUE,0.902184780092528,0.453028579199301
"155","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766447",10,20,TRUE,TRUE,0.817583954312353,0.440841033167202
"156","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766447",10,20,TRUE,TRUE,0.842358314100046,0.405197051518026
"157","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766472",10,20,TRUE,TRUE,0.968050781803927,0.417466396473538
"158","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766472",10,20,TRUE,TRUE,0.967016196550046,0.431058889860045
"159","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766472",10,20,TRUE,TRUE,0.977948015595164,0.440220409408147
"160","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766472",10,20,TRUE,TRUE,0.878383784494698,0.45347844403981
"161","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766472",10,20,TRUE,TRUE,0.95845716530709,0.425112006978398
"162","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766472",10,20,TRUE,TRUE,0.960410496233031,0.432352959976389
"163","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766476",10,20,TRUE,TRUE,0.952627608581181,0.39277520711937
"164","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766476",10,20,TRUE,TRUE,0.862976883818246,0.389525789167321
"165","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766476",10,20,TRUE,TRUE,0.827350071569063,0.395187727633339
"166","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766476",10,20,TRUE,TRUE,0.940596388035367,0.399323689760511
"167","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766476",10,20,TRUE,TRUE,0.939683837575677,0.389275059816782
"168","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766476",10,20,TRUE,TRUE,0.923448286663854,0.387333204400369
"169","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766479",10,20,TRUE,TRUE,0.91915663181272,0.39986581894127
"170","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766479",10,20,TRUE,TRUE,0.960761821199126,0.408525982916762
"171","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766479",10,20,TRUE,TRUE,0.888019104678769,0.401876844908337
"172","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766479",10,20,TRUE,TRUE,0.929308944339365,0.433860812935186
"173","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766479",10,20,TRUE,TRUE,0.94196989308563,0.436817061754909
"174","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766479",10,20,TRUE,TRUE,0.95464312070298,0.40177734186433
"175","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766488",10,20,TRUE,TRUE,0.881506610523651,0.396550473454012
"176","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766488",10,20,TRUE,TRUE,0.918088266959252,0.399647705959124
"177","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766488",10,20,TRUE,TRUE,0.957003230699541,0.397636641926952
"178","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766488",10,20,TRUE,TRUE,0.92694129294153,0.413922678265882
"179","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766488",10,20,TRUE,TRUE,0.964932292447564,0.419700519904823
"180","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766488",10,20,TRUE,TRUE,0.895088629621972,0.393707281010401
"181","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766495",10,20,TRUE,TRUE,0.963500117816656,0.411112104916355
"182","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766495",10,20,TRUE,TRUE,0.950091075936832,0.402196317957238
"183","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766495",10,20,TRUE,TRUE,0.8949583866827,0.417900012671386
"184","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766495",10,20,TRUE,TRUE,0.974760077290199,0.437566151232144
"185","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766495",10,20,TRUE,TRUE,0.942782145092252,0.432588286517831
"186","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766495",10,20,TRUE,TRUE,0.957551649814405,0.400230251689065
"187","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766514",10,20,TRUE,TRUE,0.945620921488647,0.438457332357164
"188","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766514",10,20,TRUE,TRUE,0.940959429809226,0.436804868574649
"189","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766514",10,20,TRUE,TRUE,0.945568304778832,0.465246752701913
"190","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1.5","1732766514",10,20,TRUE,TRUE,0.910040836699746,0.479779191043437
"191","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar1","1732766514",10,20,TRUE,TRUE,0.937822797509902,0.451393427085178
"192","scSTM_Pooled_Content_Sample_Prevalence_Time","NullModel","1732766514",10,20,TRUE,TRUE,0.978109418842732,0.44657899194045
"193","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.3","1732766542",10,20,TRUE,TRUE,0.84329185407839,0.381496547872499
"194","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.5","1732766542",10,20,TRUE,TRUE,0.770000672837726,0.373847981011648
"195","scSTM_Pooled_Content_Sample_Prevalence_Time","HighVar0.8","1732766542",10,20,TRUE,TRUE,0.905537476417929,0.379797715202089
